node,parent,time
1,51,16.128512
2,32,29.884033
3,22,35.406135
4,12,22.828290
5,12,19.517870
6,51,13.637822
7,23,37.884401
8,22,35.282626
9,38,38.873717
10,49,35.379855
11,32,24.885403
12,51,10.298326
13,41,45.715895
14,18,30.027937
15,37,32.457306
16,11,34.885403
17,12,20.147184
18,47,19.732307
19,4,37.593113
20,2,41.925628
21,16,44.935279
22,1,23.199580
23,48,31.801639
24,14,40.798267
25,18,30.912647
26,8,42.493728
27,51,10.236068
28,22,33.249455
29,2,38.939419
30,49,37.813957
31,8,44.502170
32,27,18.482279
33,37,43.685292
34,9,47.873717
35,3,45.456011
36,3,47.489181
37,17,25.246203
38,11,31.593607
39,10,45.379855
40,19,48.223259
41,4,36.281914
42,44,38.986817
43,23,44.840043
44,17,28.691187
45,44,38.986817
46,-1,0.000000
47,51,11.670049
48,6,22.582094
49,5,27.764081
50,9,44.530572
51,46,2.236068
